Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
27/01/09,Portsmouth,Aston Villa,0.0,1.0,A,0.0,1.0,A
27/01/09,Sunderland,Fulham,1.0,0.0,H,0.0,0.0,D
27/01/09,Tottenham,Stoke,3.0,1.0,H,3.0,0.0,H
27/01/09,West Brom,Man United,0.0,5.0,A,0.0,2.0,A
28/01/09,Blackburn,Bolton,2.0,2.0,D,0.0,2.0,A
28/01/09,Chelsea,Middlesbrough,2.0,0.0,H,0.0,0.0,D
28/01/09,Everton,Arsenal,1.0,1.0,D,0.0,0.0,D
28/01/09,Man City,Newcastle,2.0,1.0,H,1.0,0.0,H
28/01/09,West Ham,Hull,2.0,0.0,H,1.0,0.0,H
28/01/09,Wigan,Liverpool,1.0,1.0,D,0.0,1.0,A
31/01/09,Arsenal,West Ham,0.0,0.0,D,0.0,0.0,D
31/01/09,Aston Villa,Wigan,0.0,0.0,D,0.0,0.0,D
31/01/09,Bolton,Tottenham,3.0,2.0,H,1.0,0.0,H
31/01/09,Fulham,Portsmouth,3.0,1.0,H,1.0,0.0,H
31/01/09,Hull,West Brom,2.0,2.0,D,1.0,0.0,H
31/01/09,Man United,Everton,1.0,0.0,H,1.0,0.0,H
31/01/09,Middlesbrough,Blackburn,0.0,0.0,D,0.0,0.0,D
31/01/09,Stoke,Man City,1.0,0.0,H,1.0,0.0,H
01/02/09,Liverpool,Chelsea,2.0,0.0,H,0.0,0.0,D
01/02/09,Newcastle,Sunderland,1.0,1.0,D,0.0,1.0,A
07/02/09,Blackburn,Aston Villa,0.0,2.0,A,0.0,1.0,A
07/02/09,Chelsea,Hull,0.0,0.0,D,0.0,0.0,D
07/02/09,Everton,Bolton,3.0,0.0,H,1.0,0.0,H
07/02/09,Man City,Middlesbrough,1.0,0.0,H,0.0,0.0,D
07/02/09,Portsmouth,Liverpool,2.0,3.0,A,0.0,0.0,D
07/02/09,Sunderland,Stoke,2.0,0.0,H,0.0,0.0,D
07/02/09,West Brom,Newcastle,2.0,3.0,A,1.0,3.0,A
07/02/09,Wigan,Fulham,0.0,0.0,D,0.0,0.0,D
08/02/09,Tottenham,Arsenal,0.0,0.0,D,0.0,0.0,D
08/02/09,West Ham,Man United,0.0,1.0,A,0.0,0.0,D
14/02/09,Portsmouth,Man City,2.0,0.0,H,0.0,0.0,D
18/02/09,Man United,Fulham,3.0,0.0,H,2.0,0.0,H
21/02/09,Arsenal,Sunderland,0.0,0.0,D,0.0,0.0,D
21/02/09,Aston Villa,Chelsea,0.0,1.0,A,0.0,1.0,A
21/02/09,Bolton,West Ham,2.0,1.0,H,2.0,0.0,H
21/02/09,Man United,Blackburn,2.0,1.0,H,1.0,1.0,D
21/02/09,Middlesbrough,Wigan,0.0,0.0,D,0.0,0.0,D
21/02/09,Stoke,Portsmouth,2.0,2.0,D,0.0,0.0,D
22/02/09,Fulham,West Brom,2.0,0.0,H,0.0,0.0,D
22/02/09,Liverpool,Man City,1.0,1.0,D,0.0,0.0,D
22/02/09,Newcastle,Everton,0.0,0.0,D,0.0,0.0,D
23/02/09,Hull,Tottenham,1.0,2.0,A,1.0,1.0,D
28/02/09,Arsenal,Fulham,0.0,0.0,D,0.0,0.0,D
28/02/09,Chelsea,Wigan,2.0,1.0,H,1.0,0.0,H
28/02/09,Everton,West Brom,2.0,0.0,H,1.0,0.0,H
28/02/09,Middlesbrough,Liverpool,2.0,0.0,H,1.0,0.0,H
01/03/09,Aston Villa,Stoke,2.0,2.0,D,1.0,0.0,H
01/03/09,Bolton,Newcastle,1.0,0.0,H,0.0,0.0,D
01/03/09,Hull,Blackburn,1.0,2.0,A,0.0,2.0,A
01/03/09,West Ham,Man City,1.0,0.0,H,0.0,0.0,D
03/03/09,Liverpool,Sunderland,2.0,0.0,H,0.0,0.0,D
03/03/09,Portsmouth,Chelsea,0.0,1.0,A,0.0,0.0,D
03/03/09,West Brom,Arsenal,1.0,3.0,A,1.0,3.0,A
04/03/09,Blackburn,Everton,0.0,0.0,D,0.0,0.0,D
04/03/09,Fulham,Hull,0.0,1.0,A,0.0,0.0,D
04/03/09,Man City,Aston Villa,2.0,0.0,H,1.0,0.0,H
04/03/09,Newcastle,Man United,1.0,2.0,A,1.0,1.0,D
04/03/09,Stoke,Bolton,2.0,0.0,H,1.0,0.0,H
04/03/09,Tottenham,Middlesbrough,4.0,0.0,H,3.0,0.0,H
04/03/09,Wigan,West Ham,0.0,1.0,A,0.0,1.0,A
07/03/09,Sunderland,Tottenham,1.0,1.0,D,1.0,0.0,H
11/03/09,Fulham,Blackburn,1.0,2.0,A,1.0,0.0,H
14/03/09,Arsenal,Blackburn,4.0,0.0,H,1.0,0.0,H
14/03/09,Bolton,Fulham,1.0,3.0,A,1.0,1.0,D
14/03/09,Everton,Stoke,3.0,1.0,H,2.0,0.0,H
14/03/09,Hull,Newcastle,1.0,1.0,D,1.0,1.0,D
14/03/09,Man United,Liverpool,1.0,4.0,A,1.0,2.0,A
14/03/09,Middlesbrough,Portsmouth,1.0,1.0,D,0.0,1.0,A
14/03/09,Sunderland,Wigan,1.0,2.0,A,1.0,2.0,A
15/03/09,Aston Villa,Tottenham,1.0,2.0,A,0.0,1.0,A
15/03/09,Chelsea,Man City,1.0,0.0,H,1.0,0.0,H
16/03/09,West Ham,West Brom,0.0,0.0,D,0.0,0.0,D
21/03/09,Blackburn,West Ham,1.0,1.0,D,0.0,1.0,A
21/03/09,Fulham,Man United,2.0,0.0,H,1.0,0.0,H
21/03/09,Newcastle,Arsenal,1.0,3.0,A,0.0,0.0,D
21/03/09,Portsmouth,Everton,2.0,1.0,H,1.0,1.0,D
21/03/09,Stoke,Middlesbrough,1.0,0.0,H,0.0,0.0,D
21/03/09,Tottenham,Chelsea,1.0,0.0,H,0.0,0.0,D
21/03/09,West Brom,Bolton,1.0,1.0,D,0.0,0.0,D
22/03/09,Liverpool,Aston Villa,5.0,0.0,H,3.0,0.0,H
22/03/09,Man City,Sunderland,1.0,0.0,H,0.0,0.0,D
22/03/09,Wigan,Hull,1.0,0.0,H,0.0,0.0,D
04/04/09,Arsenal,Man City,2.0,0.0,H,1.0,0.0,H
04/04/09,Blackburn,Tottenham,2.0,1.0,H,0.0,1.0,A
04/04/09,Bolton,Middlesbrough,4.0,1.0,H,2.0,1.0,H
04/04/09,Fulham,Liverpool,0.0,1.0,A,0.0,0.0,D
04/04/09,Hull,Portsmouth,0.0,0.0,D,0.0,0.0,D
04/04/09,Newcastle,Chelsea,0.0,2.0,A,0.0,0.0,D
04/04/09,West Brom,Stoke,0.0,2.0,A,0.0,1.0,A
04/04/09,West Ham,Sunderland,2.0,0.0,H,1.0,0.0,H
05/04/09,Everton,Wigan,4.0,0.0,H,1.0,0.0,H
05/04/09,Man United,Aston Villa,3.0,2.0,H,1.0,1.0,D
11/04/09,Chelsea,Bolton,4.0,3.0,H,1.0,0.0,H
11/04/09,Liverpool,Blackburn,4.0,0.0,H,2.0,0.0,H
11/04/09,Middlesbrough,Hull,3.0,1.0,H,2.0,1.0,H
11/04/09,Portsmouth,West Brom,2.0,2.0,D,1.0,0.0,H
11/04/09,Stoke,Newcastle,1.0,1.0,D,1.0,0.0,H
11/04/09,Sunderland,Man United,1.0,2.0,A,0.0,1.0,A
11/04/09,Tottenham,West Ham,1.0,0.0,H,0.0,0.0,D
11/04/09,Wigan,Arsenal,1.0,4.0,A,1.0,0.0,H
12/04/09,Aston Villa,Everton,3.0,3.0,D,1.0,2.0,A
12/04/09,Man City,Fulham,1.0,3.0,A,1.0,0.0,H
18/04/09,Aston Villa,West Ham,1.0,1.0,D,1.0,0.0,H
18/04/09,Middlesbrough,Fulham,0.0,0.0,D,0.0,0.0,D
18/04/09,Portsmouth,Bolton,1.0,0.0,H,0.0,0.0,D
18/04/09,Stoke,Blackburn,1.0,0.0,H,0.0,0.0,D
18/04/09,Sunderland,Hull,1.0,0.0,H,1.0,0.0,H
19/04/09,Man City,West Brom,4.0,2.0,H,2.0,1.0,H
19/04/09,Tottenham,Newcastle,1.0,0.0,H,1.0,0.0,H
21/04/09,Liverpool,Arsenal,4.0,4.0,D,0.0,1.0,A
22/04/09,Chelsea,Everton,0.0,0.0,D,0.0,0.0,D
22/04/09,Man United,Portsmouth,2.0,0.0,H,1.0,0.0,H
25/04/09,Bolton,Aston Villa,1.0,1.0,D,0.0,1.0,A
25/04/09,Everton,Man City,1.0,2.0,A,0.0,1.0,A
25/04/09,Fulham,Stoke,1.0,0.0,H,1.0,0.0,H
25/04/09,Hull,Liverpool,1.0,3.0,A,0.0,1.0,A
25/04/09,Man United,Tottenham,5.0,2.0,H,0.0,2.0,A
25/04/09,West Brom,Sunderland,3.0,0.0,H,1.0,0.0,H
25/04/09,West Ham,Chelsea,0.0,1.0,A,0.0,0.0,D
26/04/09,Arsenal,Middlesbrough,2.0,0.0,H,1.0,0.0,H
26/04/09,Blackburn,Wigan,2.0,0.0,H,1.0,0.0,H
27/04/09,Newcastle,Portsmouth,0.0,0.0,D,0.0,0.0,D
02/05/09,Chelsea,Fulham,3.0,1.0,H,2.0,1.0,H
02/05/09,Man City,Blackburn,3.0,1.0,H,3.0,0.0,H
02/05/09,Middlesbrough,Man United,0.0,2.0,A,0.0,1.0,A
02/05/09,Portsmouth,Arsenal,0.0,3.0,A,0.0,2.0,A
02/05/09,Stoke,West Ham,0.0,1.0,A,0.0,1.0,A
02/05/09,Tottenham,West Brom,1.0,0.0,H,1.0,0.0,H
02/05/09,Wigan,Bolton,0.0,0.0,D,0.0,0.0,D
03/05/09,Liverpool,Newcastle,3.0,0.0,H,2.0,0.0,H
03/05/09,Sunderland,Everton,0.0,2.0,A,0.0,0.0,D
04/05/09,Aston Villa,Hull,1.0,0.0,H,1.0,0.0,H
09/05/09,Blackburn,Portsmouth,2.0,0.0,H,1.0,0.0,H
09/05/09,Bolton,Sunderland,0.0,0.0,D,0.0,0.0,D
09/05/09,Everton,Tottenham,0.0,0.0,D,0.0,0.0,D
09/05/09,Fulham,Aston Villa,3.0,1.0,H,1.0,1.0,D
09/05/09,Hull,Stoke,1.0,2.0,A,0.0,1.0,A
09/05/09,West Brom,Wigan,3.0,1.0,H,1.0,1.0,D
09/05/09,West Ham,Liverpool,0.0,3.0,A,0.0,2.0,A
10/05/09,Arsenal,Chelsea,1.0,4.0,A,0.0,2.0,A
10/05/09,Man United,Man City,2.0,0.0,H,2.0,0.0,H
11/05/09,Newcastle,Middlesbrough,3.0,1.0,H,1.0,1.0,D
13/05/09,Wigan,Man United,1.0,2.0,A,1.0,0.0,H
16/05/09,Bolton,Hull,1.0,1.0,D,1.0,0.0,H
16/05/09,Everton,West Ham,3.0,1.0,H,1.0,1.0,D
16/05/09,Man United,Arsenal,0.0,0.0,D,0.0,0.0,D
16/05/09,Middlesbrough,Aston Villa,1.0,1.0,D,1.0,0.0,H
16/05/09,Newcastle,Fulham,0.0,1.0,A,0.0,1.0,A
16/05/09,Stoke,Wigan,2.0,0.0,H,0.0,0.0,D
16/05/09,Tottenham,Man City,2.0,1.0,H,1.0,0.0,H
17/05/09,Chelsea,Blackburn,2.0,0.0,H,1.0,0.0,H
17/05/09,West Brom,Liverpool,0.0,2.0,A,0.0,1.0,A
18/05/09,Portsmouth,Sunderland,3.0,1.0,H,0.0,0.0,D
24/05/09,Arsenal,Stoke,4.0,1.0,H,4.0,1.0,H
24/05/09,Aston Villa,Newcastle,1.0,0.0,H,1.0,0.0,H
24/05/09,Blackburn,West Brom,0.0,0.0,D,0.0,0.0,D
24/05/09,Fulham,Everton,0.0,2.0,A,0.0,1.0,A
24/05/09,Hull,Man United,0.0,1.0,A,0.0,1.0,A
24/05/09,Liverpool,Tottenham,3.0,1.0,H,1.0,0.0,H
24/05/09,Man City,Bolton,1.0,0.0,H,1.0,0.0,H
24/05/09,Sunderland,Chelsea,2.0,3.0,A,0.0,0.0,D
24/05/09,West Ham,Middlesbrough,2.0,1.0,H,1.0,0.0,H
24/05/09,Wigan,Portsmouth,1.0,0.0,H,1.0,0.0,H
15/08/09,Aston Villa,Wigan,0.0,2.0,A,0.0,1.0,A
15/08/09,Blackburn,Man City,0.0,2.0,A,0.0,1.0,A
15/08/09,Bolton,Sunderland,0.0,1.0,A,0.0,1.0,A
15/08/09,Chelsea,Hull,2.0,1.0,H,1.0,1.0,D
15/08/09,Everton,Arsenal,1.0,6.0,A,0.0,3.0,A
15/08/09,Portsmouth,Fulham,0.0,1.0,A,0.0,1.0,A
15/08/09,Stoke,Burnley,2.0,0.0,H,2.0,0.0,H
15/08/09,Wolves,West Ham,0.0,2.0,A,0.0,1.0,A
16/08/09,Man United,Birmingham,1.0,0.0,H,1.0,0.0,H
16/08/09,Tottenham,Liverpool,2.0,1.0,H,1.0,0.0,H
18/08/09,Sunderland,Chelsea,1.0,3.0,A,1.0,0.0,H
18/08/09,Wigan,Wolves,0.0,1.0,A,0.0,1.0,A
19/08/09,Birmingham,Portsmouth,1.0,0.0,H,0.0,0.0,D
19/08/09,Burnley,Man United,1.0,0.0,H,1.0,0.0,H
19/08/09,Hull,Tottenham,1.0,5.0,A,1.0,3.0,A
19/08/09,Liverpool,Stoke,4.0,0.0,H,2.0,0.0,H
22/08/09,Arsenal,Portsmouth,4.0,1.0,H,2.0,1.0,H
22/08/09,Birmingham,Stoke,0.0,0.0,D,0.0,0.0,D
22/08/09,Hull,Bolton,1.0,0.0,H,0.0,0.0,D
22/08/09,Man City,Wolves,1.0,0.0,H,1.0,0.0,H
22/08/09,Sunderland,Blackburn,2.0,1.0,H,1.0,1.0,D
22/08/09,Wigan,Man United,0.0,5.0,A,0.0,0.0,D
23/08/09,Burnley,Everton,1.0,0.0,H,1.0,0.0,H
23/08/09,Fulham,Chelsea,0.0,2.0,A,0.0,1.0,A
23/08/09,West Ham,Tottenham,1.0,2.0,A,0.0,0.0,D
24/08/09,Liverpool,Aston Villa,1.0,3.0,A,0.0,2.0,A
29/08/09,Blackburn,West Ham,0.0,0.0,D,0.0,0.0,D
29/08/09,Bolton,Liverpool,2.0,3.0,A,1.0,1.0,D
29/08/09,Chelsea,Burnley,3.0,0.0,H,1.0,0.0,H
29/08/09,Man United,Arsenal,2.0,1.0,H,0.0,1.0,A
29/08/09,Stoke,Sunderland,1.0,0.0,H,1.0,0.0,H
29/08/09,Tottenham,Birmingham,2.0,1.0,H,0.0,0.0,D
29/08/09,Wolves,Hull,1.0,1.0,D,0.0,1.0,A
30/08/09,Aston Villa,Fulham,2.0,0.0,H,1.0,0.0,H
30/08/09,Everton,Wigan,2.0,1.0,H,0.0,0.0,D
30/08/09,Portsmouth,Man City,0.0,1.0,A,0.0,1.0,A
12/09/09,Blackburn,Wolves,3.0,1.0,H,1.0,0.0,H
12/09/09,Liverpool,Burnley,4.0,0.0,H,2.0,0.0,H
12/09/09,Man City,Arsenal,4.0,2.0,H,1.0,0.0,H
12/09/09,Portsmouth,Bolton,2.0,3.0,A,1.0,2.0,A
12/09/09,Stoke,Chelsea,1.0,2.0,A,1.0,1.0,D
12/09/09,Sunderland,Hull,4.0,1.0,H,1.0,1.0,D
12/09/09,Tottenham,Man United,1.0,3.0,A,1.0,2.0,A
12/09/09,Wigan,West Ham,1.0,0.0,H,0.0,0.0,D
13/09/09,Birmingham,Aston Villa,0.0,1.0,A,0.0,0.0,D
13/09/09,Fulham,Everton,2.0,1.0,H,0.0,1.0,A
19/09/09,Arsenal,Wigan,4.0,0.0,H,1.0,0.0,H
19/09/09,Aston Villa,Portsmouth,2.0,0.0,H,2.0,0.0,H
19/09/09,Bolton,Stoke,1.0,1.0,D,0.0,0.0,D
19/09/09,Burnley,Sunderland,3.0,1.0,H,1.0,1.0,D
19/09/09,Hull,Birmingham,0.0,1.0,A,0.0,0.0,D
19/09/09,West Ham,Liverpool,2.0,3.0,A,2.0,2.0,D
20/09/09,Chelsea,Tottenham,3.0,0.0,H,1.0,0.0,H
20/09/09,Everton,Blackburn,3.0,0.0,H,1.0,0.0,H
20/09/09,Man United,Man City,4.0,3.0,H,1.0,1.0,D
20/09/09,Wolves,Fulham,2.0,1.0,H,1.0,0.0,H
26/09/09,Birmingham,Bolton,1.0,2.0,A,0.0,1.0,A
26/09/09,Blackburn,Aston Villa,2.0,1.0,H,1.0,1.0,D
26/09/09,Fulham,Arsenal,0.0,1.0,A,0.0,0.0,D
26/09/09,Liverpool,Hull,6.0,1.0,H,2.0,1.0,H
26/09/09,Portsmouth,Everton,0.0,1.0,A,0.0,1.0,A
26/09/09,Stoke,Man United,0.0,2.0,A,0.0,0.0,D
26/09/09,Tottenham,Burnley,5.0,0.0,H,2.0,0.0,H
26/09/09,Wigan,Chelsea,3.0,1.0,H,1.0,0.0,H
27/09/09,Sunderland,Wolves,5.0,2.0,H,1.0,0.0,H
28/09/09,Man City,West Ham,3.0,1.0,H,2.0,1.0,H
03/10/09,Bolton,Tottenham,2.0,2.0,D,1.0,1.0,D
03/10/09,Burnley,Birmingham,2.0,1.0,H,0.0,0.0,D
03/10/09,Hull,Wigan,2.0,1.0,H,0.0,0.0,D
03/10/09,Man United,Sunderland,2.0,2.0,D,0.0,1.0,A
03/10/09,Wolves,Portsmouth,0.0,1.0,A,0.0,1.0,A
04/10/09,Arsenal,Blackburn,6.0,2.0,H,3.0,2.0,H
04/10/09,Chelsea,Liverpool,2.0,0.0,H,0.0,0.0,D
04/10/09,Everton,Stoke,1.0,1.0,D,0.0,0.0,D
04/10/09,West Ham,Fulham,2.0,2.0,D,1.0,0.0,H
05/10/09,Aston Villa,Man City,1.0,1.0,D,1.0,0.0,H
17/10/09,Arsenal,Birmingham,3.0,1.0,H,2.0,1.0,H
17/10/09,Aston Villa,Chelsea,2.0,1.0,H,1.0,1.0,D
17/10/09,Everton,Wolves,1.0,1.0,D,0.0,0.0,D
17/10/09,Man United,Bolton,2.0,1.0,H,2.0,0.0,H
17/10/09,Portsmouth,Tottenham,1.0,2.0,A,0.0,2.0,A
17/10/09,Stoke,West Ham,2.0,1.0,H,1.0,1.0,D
17/10/09,Sunderland,Liverpool,1.0,0.0,H,1.0,0.0,H
18/10/09,Blackburn,Burnley,3.0,2.0,H,3.0,1.0,H
18/10/09,Wigan,Man City,1.0,1.0,D,1.0,0.0,H
19/10/09,Fulham,Hull,2.0,0.0,H,1.0,0.0,H
24/10/09,Birmingham,Sunderland,2.0,1.0,H,1.0,0.0,H
24/10/09,Burnley,Wigan,1.0,3.0,A,1.0,1.0,D
24/10/09,Chelsea,Blackburn,5.0,0.0,H,1.0,0.0,H
24/10/09,Hull,Portsmouth,0.0,0.0,D,0.0,0.0,D
24/10/09,Tottenham,Stoke,0.0,1.0,A,0.0,0.0,D
24/10/09,Wolves,Aston Villa,1.0,1.0,D,0.0,0.0,D
25/10/09,Bolton,Everton,3.0,2.0,H,2.0,1.0,H
25/10/09,Liverpool,Man United,2.0,0.0,H,0.0,0.0,D
25/10/09,Man City,Fulham,2.0,2.0,D,0.0,0.0,D
25/10/09,West Ham,Arsenal,2.0,2.0,D,0.0,2.0,A
31/10/09,Arsenal,Tottenham,3.0,0.0,H,2.0,0.0,H
31/10/09,Bolton,Chelsea,0.0,4.0,A,0.0,1.0,A
31/10/09,Burnley,Hull,2.0,0.0,H,1.0,0.0,H
31/10/09,Everton,Aston Villa,1.0,1.0,D,1.0,0.0,H
31/10/09,Fulham,Liverpool,3.0,1.0,H,1.0,1.0,D
31/10/09,Man United,Blackburn,2.0,0.0,H,0.0,0.0,D
31/10/09,Portsmouth,Wigan,4.0,0.0,H,2.0,0.0,H
31/10/09,Stoke,Wolves,2.0,2.0,D,2.0,0.0,H
31/10/09,Sunderland,West Ham,2.0,2.0,D,1.0,2.0,A
01/11/09,Birmingham,Man City,0.0,0.0,D,0.0,0.0,D
04/11/09,West Ham,Aston Villa,2.0,1.0,H,1.0,0.0,H
07/11/09,Aston Villa,Bolton,5.0,1.0,H,2.0,1.0,H
07/11/09,Blackburn,Portsmouth,3.0,1.0,H,0.0,1.0,A
07/11/09,Man City,Burnley,3.0,3.0,D,1.0,2.0,A
07/11/09,Tottenham,Sunderland,2.0,0.0,H,1.0,0.0,H
07/11/09,Wolves,Arsenal,1.0,4.0,A,0.0,3.0,A
08/11/09,Chelsea,Man United,1.0,0.0,H,0.0,0.0,D
08/11/09,Hull,Stoke,2.0,1.0,H,0.0,1.0,A
08/11/09,West Ham,Everton,1.0,2.0,A,0.0,1.0,A
08/11/09,Wigan,Fulham,1.0,1.0,D,1.0,1.0,D
09/11/09,Liverpool,Birmingham,2.0,2.0,D,1.0,2.0,A
21/11/09,Birmingham,Fulham,1.0,0.0,H,1.0,0.0,H
21/11/09,Burnley,Aston Villa,1.0,1.0,D,1.0,0.0,H
21/11/09,Chelsea,Wolves,4.0,0.0,H,3.0,0.0,H
21/11/09,Hull,West Ham,3.0,3.0,D,3.0,2.0,H
21/11/09,Liverpool,Man City,2.0,2.0,D,0.0,0.0,D
21/11/09,Man United,Everton,3.0,0.0,H,1.0,0.0,H
21/11/09,Sunderland,Arsenal,1.0,0.0,H,0.0,0.0,D
22/11/09,Bolton,Blackburn,0.0,2.0,A,0.0,1.0,A
22/11/09,Stoke,Portsmouth,1.0,0.0,H,0.0,0.0,D
22/11/09,Tottenham,Wigan,9.0,1.0,H,1.0,0.0,H
25/11/09,Fulham,Blackburn,3.0,0.0,H,1.0,0.0,H
25/11/09,Hull,Everton,3.0,2.0,H,3.0,0.0,H
28/11/09,Aston Villa,Tottenham,1.0,1.0,D,1.0,0.0,H
28/11/09,Blackburn,Stoke,0.0,0.0,D,0.0,0.0,D
28/11/09,Fulham,Bolton,1.0,1.0,D,0.0,1.0,A
28/11/09,Man City,Hull,1.0,1.0,D,1.0,0.0,H
28/11/09,Portsmouth,Man United,1.0,4.0,A,1.0,1.0,D
28/11/09,West Ham,Burnley,5.0,3.0,H,3.0,0.0,H
28/11/09,Wigan,Sunderland,1.0,0.0,H,0.0,0.0,D
29/11/09,Arsenal,Chelsea,0.0,3.0,A,0.0,2.0,A
29/11/09,Everton,Liverpool,0.0,2.0,A,0.0,1.0,A
29/11/09,Wolves,Birmingham,0.0,1.0,A,0.0,1.0,A
05/12/09,Arsenal,Stoke,2.0,0.0,H,1.0,0.0,H
05/12/09,Aston Villa,Hull,3.0,0.0,H,2.0,0.0,H
05/12/09,Blackburn,Liverpool,0.0,0.0,D,0.0,0.0,D
05/12/09,Man City,Chelsea,2.0,1.0,H,1.0,1.0,D
05/12/09,Portsmouth,Burnley,2.0,0.0,H,0.0,0.0,D
05/12/09,West Ham,Man United,0.0,4.0,A,0.0,1.0,A
05/12/09,Wigan,Birmingham,2.0,3.0,A,1.0,0.0,H
05/12/09,Wolves,Bolton,2.0,1.0,H,1.0,0.0,H
06/12/09,Everton,Tottenham,2.0,2.0,D,0.0,0.0,D
06/12/09,Fulham,Sunderland,1.0,0.0,H,1.0,0.0,H
12/12/09,Birmingham,West Ham,1.0,0.0,H,0.0,0.0,D
12/12/09,Bolton,Man City,3.0,3.0,D,2.0,2.0,D
12/12/09,Burnley,Fulham,1.0,1.0,D,0.0,0.0,D
12/12/09,Chelsea,Everton,3.0,3.0,D,2.0,2.0,D
12/12/09,Hull,Blackburn,0.0,0.0,D,0.0,0.0,D
12/12/09,Man United,Aston Villa,0.0,1.0,A,0.0,1.0,A
12/12/09,Stoke,Wigan,2.0,2.0,D,1.0,1.0,D
12/12/09,Sunderland,Portsmouth,1.0,1.0,D,1.0,0.0,H
12/12/09,Tottenham,Wolves,0.0,1.0,A,0.0,1.0,A
13/12/09,Liverpool,Arsenal,1.0,2.0,A,1.0,0.0,H
15/12/09,Birmingham,Blackburn,2.0,1.0,H,1.0,0.0,H
15/12/09,Bolton,West Ham,3.0,1.0,H,0.0,0.0,D
15/12/09,Man United,Wolves,3.0,0.0,H,2.0,0.0,H
15/12/09,Sunderland,Aston Villa,0.0,2.0,A,0.0,1.0,A
16/12/09,Burnley,Arsenal,1.0,1.0,D,1.0,1.0,D
16/12/09,Chelsea,Portsmouth,2.0,1.0,H,1.0,0.0,H
16/12/09,Liverpool,Wigan,2.0,1.0,H,1.0,0.0,H
16/12/09,Tottenham,Man City,3.0,0.0,H,1.0,0.0,H
19/12/09,Arsenal,Hull,3.0,0.0,H,1.0,0.0,H
19/12/09,Aston Villa,Stoke,1.0,0.0,H,0.0,0.0,D
19/12/09,Blackburn,Tottenham,0.0,2.0,A,0.0,1.0,A
19/12/09,Fulham,Man United,3.0,0.0,H,1.0,0.0,H
19/12/09,Man City,Sunderland,4.0,3.0,H,3.0,2.0,H
19/12/09,Portsmouth,Liverpool,2.0,0.0,H,1.0,0.0,H
20/12/09,Everton,Birmingham,1.0,1.0,D,1.0,1.0,D
20/12/09,West Ham,Chelsea,1.0,1.0,D,1.0,0.0,H
20/12/09,Wolves,Burnley,2.0,0.0,H,1.0,0.0,H
26/12/09,Birmingham,Chelsea,0.0,0.0,D,0.0,0.0,D
26/12/09,Burnley,Bolton,1.0,1.0,D,0.0,1.0,A
26/12/09,Fulham,Tottenham,0.0,0.0,D,0.0,0.0,D
26/12/09,Liverpool,Wolves,2.0,0.0,H,0.0,0.0,D
26/12/09,Man City,Stoke,2.0,0.0,H,2.0,0.0,H
26/12/09,Sunderland,Everton,1.0,1.0,D,1.0,0.0,H
26/12/09,West Ham,Portsmouth,2.0,0.0,H,1.0,0.0,H
26/12/09,Wigan,Blackburn,1.0,1.0,D,0.0,1.0,A
27/12/09,Arsenal,Aston Villa,3.0,0.0,H,0.0,0.0,D
27/12/09,Hull,Man United,1.0,3.0,A,0.0,1.0,A
28/12/09,Blackburn,Sunderland,2.0,2.0,D,0.0,0.0,D
28/12/09,Chelsea,Fulham,2.0,1.0,H,0.0,1.0,A
28/12/09,Everton,Burnley,2.0,0.0,H,0.0,0.0,D
28/12/09,Stoke,Birmingham,0.0,1.0,A,0.0,0.0,D
28/12/09,Tottenham,West Ham,2.0,0.0,H,1.0,0.0,H
28/12/09,Wolves,Man City,0.0,3.0,A,0.0,1.0,A
29/12/09,Aston Villa,Liverpool,0.0,1.0,A,0.0,0.0,D
29/12/09,Bolton,Hull,2.0,2.0,D,1.0,0.0,H
30/12/09,Man United,Wigan,5.0,0.0,H,3.0,0.0,H
30/12/09,Portsmouth,Arsenal,1.0,4.0,A,0.0,2.0,A
05/01/10,Stoke,Fulham,3.0,2.0,H,3.0,0.0,H
09/01/10,Arsenal,Everton,2.0,2.0,D,1.0,1.0,D
09/01/10,Birmingham,Man United,1.0,1.0,D,1.0,0.0,H
11/01/10,Man City,Blackburn,4.0,1.0,H,2.0,0.0,H
16/01/10,Chelsea,Sunderland,7.0,2.0,H,4.0,0.0,H
16/01/10,Everton,Man City,2.0,0.0,H,2.0,0.0,H
16/01/10,Man United,Burnley,3.0,0.0,H,0.0,0.0,D
16/01/10,Stoke,Liverpool,1.0,1.0,D,0.0,0.0,D
16/01/10,Tottenham,Hull,0.0,0.0,D,0.0,0.0,D
16/01/10,Wolves,Wigan,0.0,2.0,A,0.0,0.0,D
17/01/10,Aston Villa,West Ham,0.0,0.0,D,0.0,0.0,D
17/01/10,Blackburn,Fulham,2.0,0.0,H,1.0,0.0,H
17/01/10,Bolton,Arsenal,0.0,2.0,A,0.0,1.0,A
20/01/10,Arsenal,Bolton,4.0,2.0,H,1.0,2.0,A
20/01/10,Liverpool,Tottenham,2.0,0.0,H,1.0,0.0,H
23/01/10,Man United,Hull,4.0,0.0,H,1.0,0.0,H
26/01/10,Bolton,Burnley,1.0,0.0,H,1.0,0.0,H
26/01/10,Portsmouth,West Ham,1.0,1.0,D,0.0,0.0,D
26/01/10,Tottenham,Fulham,2.0,0.0,H,1.0,0.0,H
26/01/10,Wolves,Liverpool,0.0,0.0,D,0.0,0.0,D
